Using cpu device
[34m[1mwandb[0m: [33mWARNING[0m Found log directory outside of given root_logdir, dropping given root_logdir for event file in C:\Users\michellexu\Pulse\engine\src\python\pulse\rl-hemorrhage-resuscitation\ppo_wandb_logs\ppo_wandb_highsev_3
Logging to C:\Users\michellexu\Pulse\engine\src\python\pulse\rl-hemorrhage-resuscitation\ppo_wandb_logs\ppo_wandb_highsev_3
Episode Reward: -19.197199 | Episode Length: 21 | Episode Outcome: death (HR) | Hemorrhage: ('liver', np.float64(0.2))
Episode Reward: -24.743816 | Episode Length: 32 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(0.9))
Episode Reward: -19.320083 | Episode Length: 26 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(1.0))
Episode Reward: -19.258711 | Episode Length: 28 | Episode Outcome: death (HR) | Hemorrhage: ('liver', np.float64(0.2))
Episode Reward: -18.807975 | Episode Length: 26 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(1.0))
Episode Reward: -18.846471 | Episode Length: 21 | Episode Outcome: death (HR) | Hemorrhage: ('liver', np.float64(0.2))
Episode Reward: -18.746812 | Episode Length: 23 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(1.0))
Episode Reward: -24.156559 | Episode Length: 32 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(1.0))
Episode Reward: -14.502482 | Episode Length: 13 | Episode Outcome: failed to advance | Hemorrhage: ('liver', np.float64(0.3))
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 33           |
|    ep_rew_mean          | -24.8        |
| time/                   |              |
|    fps                  | 1            |
|    iterations           | 11           |
|    time_elapsed         | 4169         |
|    total_timesteps      | 5632         |
| train/                  |              |
|    approx_kl            | 0.0015698166 |
|    clip_fraction        | 0.0281       |
|    clip_range           | 0.1          |
|    entropy_loss         | -7.27        |
|    explained_variance   | 0.069        |
|    learning_rate        | 0.0001       |
|    loss                 | -0.0685      |
|    n_updates            | 100          |
|    policy_gradient_loss | -0.00534     |
|    std                  | 2.73         |
|    value_loss           | 0.0102       |
------------------------------------------
Episode Reward: -19.834529 | Episode Length: 26 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(0.9))
Episode Reward: -23.008828 | Episode Length: 34 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(0.9))
Episode Reward: -15.423928 | Episode Length: 22 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(0.9))
Episode Reward: -17.024887 | Episode Length: 21 | Episode Outcome: death (HR) | Hemorrhage: ('liver', np.float64(0.2))
Episode Reward: -42.514295 | Episode Length: 61 | Episode Outcome: death (HR) | Hemorrhage: ('liver', np.float64(0.3))
Episode Reward: -16.037769 | Episode Length: 22 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(0.9))
Episode Reward: -36.996829 | Episode Length: 48 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(1.0))
Episode Reward: -11.716287 | Episode Length: 10 | Episode Outcome: failed to advance | Hemorrhage: ('liver', np.float64(0.4))
Episode Reward: -18.236562 | Episode Length: 21 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(1.0))
Episode Reward: -25.403656 | Episode Length: 27 | Episode Outcome: failed to advance | Hemorrhage: ('liver', np.float64(0.4))
Episode Reward: -43.069227 | Episode Length: 62 | Episode Outcome: truncated | Hemorrhage: ('liver', np.float64(0.4))
Episode Reward: -28.448369 | Episode Length: 41 | Episode Outcome: death (HR) | Hemorrhage: ('liver', np.float64(0.2))
Episode Reward: -18.045527 | Episode Length: 21 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(0.9))
Episode Reward: -38.682548 | Episode Length: 45 | Episode Outcome: failed to advance | Hemorrhage: ('liver', np.float64(0.3))
Episode Reward: -19.230079 | Episode Length: 30 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(1.0))
Episode Reward: -16.258147 | Episode Length: 21 | Episode Outcome: death (HR) | Hemorrhage: ('liver', np.float64(0.2))
Eval num_timesteps=6144, episode_reward=-40.58 +/- 6.21
Episode length: 61.20 +/- 1.60
------------------------------------------
| eval/                   |              |
|    mean_ep_length       | 61.2         |
|    mean_reward          | -40.6        |
| time/                   |              |
|    total_timesteps      | 6144         |
| train/                  |              |
|    approx_kl            | 0.0020843823 |
|    clip_fraction        | 0.0477       |
|    clip_range           | 0.1          |
|    entropy_loss         | -7.26        |
|    explained_variance   | 0.281        |
|    learning_rate        | 0.0001       |
|    loss                 | -0.0753      |
|    n_updates            | 110          |
|    policy_gradient_loss | -0.00629     |
|    std                  | 2.72         |
|    value_loss           | 0.00996      |
------------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 33.5     |
|    ep_rew_mean     | -25.1    |
| time/              |          |
|    fps             | 1        |
|    iterations      | 12       |
|    time_elapsed    | 5056     |
|    total_timesteps | 6144     |
---------------------------------
Episode Reward: -15.906103 | Episode Length: 21 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(1.0))
Episode Reward: -15.113682 | Episode Length: 13 | Episode Outcome: failed to advance | Hemorrhage: ('liver', np.float64(0.4))
Episode Reward: -42.899986 | Episode Length: 62 | Episode Outcome: truncated | Hemorrhage: ('liver', np.float64(0.3))
Episode Reward: -37.161542 | Episode Length: 62 | Episode Outcome: truncated | Hemorrhage: ('liver', np.float64(0.3))
Episode Reward: -17.719056 | Episode Length: 26 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(0.9))
Episode Reward: -15.720602 | Episode Length: 21 | Episode Outcome: death (HR) | Hemorrhage: ('liver', np.float64(0.2))
Episode Reward: -15.545823 | Episode Length: 21 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(0.9))
Episode Reward: -14.504995 | Episode Length: 13 | Episode Outcome: failed to advance | Hemorrhage: ('liver', np.float64(0.3))
Episode Reward: -34.062489 | Episode Length: 51 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(1.0))
Episode Reward: -14.196809 | Episode Length: 22 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(0.9))
Episode Reward: -40.726661 | Episode Length: 60 | Episode Outcome: death (HR) | Hemorrhage: ('liver', np.float64(0.2))
Episode Reward: -16.342308 | Episode Length: 21 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(1.0))
Episode Reward: -17.302245 | Episode Length: 24 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(0.9))
Episode Reward: -17.322452 | Episode Length: 21 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(1.0))
Episode Reward: -40.299357 | Episode Length: 62 | Episode Outcome: truncated | Hemorrhage: ('liver', np.float64(0.3))
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 33.6         |
|    ep_rew_mean          | -25.2        |
| time/                   |              |
|    fps                  | 1            |
|    iterations           | 13           |
|    time_elapsed         | 5346         |
|    total_timesteps      | 6656         |
| train/                  |              |
|    approx_kl            | 0.0022489442 |
|    clip_fraction        | 0.0598       |
|    clip_range           | 0.1          |
|    entropy_loss         | -7.26        |
|    explained_variance   | 0.237        |
|    learning_rate        | 0.0001       |
|    loss                 | -0.0782      |
|    n_updates            | 120          |
|    policy_gradient_loss | -0.0076      |
|    std                  | 2.71         |
|    value_loss           | 0.00927      |
------------------------------------------
Episode Reward: -18.693021 | Episode Length: 21 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(0.9))
Episode Reward: -16.756293 | Episode Length: 17 | Episode Outcome: failed to advance | Hemorrhage: ('liver', np.float64(0.4))
Episode Reward: -18.722241 | Episode Length: 21 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(0.9))
Episode Reward: -36.813275 | Episode Length: 56 | Episode Outcome: death (HR) | Hemorrhage: ('liver', np.float64(0.3))
Episode Reward: -15.550035 | Episode Length: 21 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(0.9))
Episode Reward: -12.7257 | Episode Length: 10 | Episode Outcome: failed to advance | Hemorrhage: ('liver', np.float64(0.4))
Episode Reward: -19.142609 | Episode Length: 28 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(1.0))
Episode Reward: -19.320223 | Episode Length: 23 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(0.9))
Episode Reward: -20.83518 | Episode Length: 18 | Episode Outcome: failed to advance | Hemorrhage: ('liver', np.float64(0.4))
Episode Reward: -41.460916 | Episode Length: 62 | Episode Outcome: truncated | Hemorrhage: ('liver', np.float64(0.3))
Episode Reward: -39.552122 | Episode Length: 62 | Episode Outcome: truncated | Hemorrhage: ('liver', np.float64(0.3))
Episode Reward: -14.773309 | Episode Length: 21 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(1.0))
Episode Reward: -18.60619 | Episode Length: 28 | Episode Outcome: death (HR) | Hemorrhage: ('liver', np.float64(0.4))
Episode Reward: -34.818445 | Episode Length: 49 | Episode Outcome: failed to advance | Hemorrhage: ('liver', np.float64(0.4))
Episode Reward: -43.3193 | Episode Length: 55 | Episode Outcome: death (HR) | Hemorrhage: ('liver', np.float64(0.4))
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 33           |
|    ep_rew_mean          | -24.8        |
| time/                   |              |
|    fps                  | 1            |
|    iterations           | 14           |
|    time_elapsed         | 5673         |
|    total_timesteps      | 7168         |
| train/                  |              |
|    approx_kl            | 0.0019380978 |
|    clip_fraction        | 0.0406       |
|    clip_range           | 0.1          |
|    entropy_loss         | -7.25        |
|    explained_variance   | 0.0357       |
|    learning_rate        | 0.0001       |
|    loss                 | -0.0834      |
|    n_updates            | 130          |
|    policy_gradient_loss | -0.00608     |
|    std                  | 2.71         |
|    value_loss           | 0.0114       |
------------------------------------------
Episode Reward: -22.060271 | Episode Length: 31 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(0.9))
Episode Reward: -13.152885 | Episode Length: 9 | Episode Outcome: failed to advance | Hemorrhage: ('liver', np.float64(0.4))
Episode Reward: -33.89514 | Episode Length: 59 | Episode Outcome: stabilization | Hemorrhage: ('liver', np.float64(0.4))
Episode Reward: -12.757142 | Episode Length: 11 | Episode Outcome: failed to advance | Hemorrhage: ('liver', np.float64(0.4))
Episode Reward: -24.181402 | Episode Length: 32 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(0.9))
Episode Reward: -17.271323 | Episode Length: 26 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(0.9))
Episode Reward: -34.469122 | Episode Length: 54 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(1.0))
Episode Reward: -15.844915 | Episode Length: 14 | Episode Outcome: failed to advance | Hemorrhage: ('liver', np.float64(0.4))
Episode Reward: -16.700692 | Episode Length: 29 | Episode Outcome: death (HR) | Hemorrhage: ('liver', np.float64(0.4))
Episode Reward: -35.228379 | Episode Length: 62 | Episode Outcome: truncated | Hemorrhage: ('spleen', np.float64(0.9))
Episode Reward: -17.305066 | Episode Length: 25 | Episode Outcome: death (HR) | Hemorrhage: ('liver', np.float64(0.2))
Episode Reward: -35.663474 | Episode Length: 62 | Episode Outcome: truncated | Hemorrhage: ('liver', np.float64(0.2))
Episode Reward: -18.061517 | Episode Length: 24 | Episode Outcome: death (HR) | Hemorrhage: ('liver', np.float64(0.2))
Episode Reward: -15.797433 | Episode Length: 21 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(1.0))
Episode Reward: -18.715449 | Episode Length: 21 | Episode Outcome: death (HR) | Hemorrhage: ('liver', np.float64(0.2))
Episode Reward: -17.773661 | Episode Length: 21 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(0.9))
Episode Reward: -17.87597 | Episode Length: 22 | Episode Outcome: death (HR) | Hemorrhage: ('liver', np.float64(0.2))
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 33           |
|    ep_rew_mean          | -24.3        |
| time/                   |              |
|    fps                  | 1            |
|    iterations           | 15           |
|    time_elapsed         | 6008         |
|    total_timesteps      | 7680         |
| train/                  |              |
|    approx_kl            | 0.0020239025 |
|    clip_fraction        | 0.0385       |
|    clip_range           | 0.1          |
|    entropy_loss         | -7.24        |
|    explained_variance   | -0.114       |
|    learning_rate        | 0.0001       |
|    loss                 | -0.0923      |
|    n_updates            | 140          |
|    policy_gradient_loss | -0.00751     |
|    std                  | 2.71         |
|    value_loss           | 0.0122       |
------------------------------------------
Episode Reward: -24.038481 | Episode Length: 37 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(1.0))
Episode Reward: -15.679784 | Episode Length: 21 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(0.9))
Episode Reward: -30.989422 | Episode Length: 49 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(1.0))
Episode Reward: -17.228493 | Episode Length: 21 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(1.0))
Episode Reward: -16.884124 | Episode Length: 21 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(1.0))
Episode Reward: -12.630667 | Episode Length: 21 | Episode Outcome: death (HR) | Hemorrhage: ('liver', np.float64(0.3))
Episode Reward: -42.270039 | Episode Length: 62 | Episode Outcome: truncated | Hemorrhage: ('liver', np.float64(0.3))
Episode Reward: -26.125798 | Episode Length: 33 | Episode Outcome: death (HR) | Hemorrhage: ('liver', np.float64(0.3))
Episode Reward: -15.347368 | Episode Length: 21 | Episode Outcome: death (HR) | Hemorrhage: ('liver', np.float64(0.2))
Episode Reward: -13.635019 | Episode Length: 14 | Episode Outcome: failed to advance | Hemorrhage: ('liver', np.float64(0.4))
Episode Reward: -20.549106 | Episode Length: 28 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(0.9))
Episode Reward: -12.797837 | Episode Length: 10 | Episode Outcome: failed to advance | Hemorrhage: ('liver', np.float64(0.4))
Episode Reward: -32.249947 | Episode Length: 50 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(0.9))
Episode Reward: -40.657193 | Episode Length: 62 | Episode Outcome: truncated | Hemorrhage: ('liver', np.float64(0.3))
Episode Reward: -17.876746 | Episode Length: 21 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(1.0))
Episode Reward: -15.108044 | Episode Length: 21 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(0.9))
Eval num_timesteps=8192, episode_reward=-36.04 +/- 16.86
Episode length: 42.40 +/- 17.37
------------------------------------------
| eval/                   |              |
|    mean_ep_length       | 42.4         |
|    mean_reward          | -36          |
| time/                   |              |
|    total_timesteps      | 8192         |
| train/                  |              |
|    approx_kl            | 0.0014507478 |
|    clip_fraction        | 0.0256       |
|    clip_range           | 0.1          |
|    entropy_loss         | -7.24        |
|    explained_variance   | 0.101        |
|    learning_rate        | 0.0001       |
|    loss                 | -0.0865      |
|    n_updates            | 150          |
|    policy_gradient_loss | -0.00813     |
|    std                  | 2.7          |
|    value_loss           | 0.0155       |
------------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 31.2     |
|    ep_rew_mean     | -23.1    |
| time/              |          |
|    fps             | 1        |
|    iterations      | 16       |
|    time_elapsed    | 6725     |
|    total_timesteps | 8192     |
---------------------------------
Episode Reward: -42.863285 | Episode Length: 62 | Episode Outcome: truncated | Hemorrhage: ('liver', np.float64(0.3))
Episode Reward: -19.106799 | Episode Length: 21 | Episode Outcome: failed to advance | Hemorrhage: ('liver', np.float64(0.4))
Episode Reward: -20.021463 | Episode Length: 30 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(0.9))
Episode Reward: -20.255114 | Episode Length: 29 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(0.9))
Episode Reward: -15.820495 | Episode Length: 22 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(0.9))
Episode Reward: -38.295017 | Episode Length: 62 | Episode Outcome: truncated | Hemorrhage: ('liver', np.float64(0.2))
Episode Reward: -40.510865 | Episode Length: 62 | Episode Outcome: truncated | Hemorrhage: ('liver', np.float64(0.3))
Episode Reward: -43.920343 | Episode Length: 62 | Episode Outcome: truncated | Hemorrhage: ('liver', np.float64(0.3))
Episode Reward: -40.180296 | Episode Length: 62 | Episode Outcome: truncated | Hemorrhage: ('liver', np.float64(0.3))
Episode Reward: -17.476678 | Episode Length: 17 | Episode Outcome: failed to advance | Hemorrhage: ('liver', np.float64(0.4))
Episode Reward: -11.695675 | Episode Length: 9 | Episode Outcome: failed to advance | Hemorrhage: ('liver', np.float64(0.4))
Episode Reward: -22.576888 | Episode Length: 26 | Episode Outcome: failed to advance | Hemorrhage: ('liver', np.float64(0.4))
Episode Reward: -18.896556 | Episode Length: 18 | Episode Outcome: failed to advance | Hemorrhage: ('liver', np.float64(0.4))
Episode Reward: -32.218155 | Episode Length: 49 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(1.0))
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 32.2        |
|    ep_rew_mean          | -23.5       |
| time/                   |             |
|    fps                  | 1           |
|    iterations           | 17          |
|    time_elapsed         | 7025        |
|    total_timesteps      | 8704        |
| train/                  |             |
|    approx_kl            | 0.002507655 |
|    clip_fraction        | 0.0604      |
|    clip_range           | 0.1         |
|    entropy_loss         | -7.24       |
|    explained_variance   | 0.0314      |
|    learning_rate        | 0.0001      |
|    loss                 | -0.0875     |
|    n_updates            | 160         |
|    policy_gradient_loss | -0.0086     |
|    std                  | 2.7         |
|    value_loss           | 0.00968     |
-----------------------------------------
Episode Reward: -13.343277 | Episode Length: 21 | Episode Outcome: death (HR) | Hemorrhage: ('liver', np.float64(0.2))
Episode Reward: -15.939894 | Episode Length: 21 | Episode Outcome: death (HR) | Hemorrhage: ('liver', np.float64(0.3))
Episode Reward: -9.658406 | Episode Length: 28 | Episode Outcome: stabilization | Hemorrhage: ('liver', np.float64(0.4))
Episode Reward: -33.918968 | Episode Length: 53 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(0.9))
Episode Reward: -27.549125 | Episode Length: 37 | Episode Outcome: death (HR) | Hemorrhage: ('liver', np.float64(0.3))
Episode Reward: -20.135496 | Episode Length: 29 | Episode Outcome: death (HR) | Hemorrhage: ('liver', np.float64(0.2))
Episode Reward: -3.526215 | Episode Length: 21 | Episode Outcome: stabilization | Hemorrhage: ('liver', np.float64(0.3))
Episode Reward: -18.895243 | Episode Length: 27 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(1.0))
Episode Reward: -24.433606 | Episode Length: 34 | Episode Outcome: death (HR) | Hemorrhage: ('liver', np.float64(0.3))
Episode Reward: -20.949931 | Episode Length: 34 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(1.0))
Episode Reward: -39.27056 | Episode Length: 62 | Episode Outcome: truncated | Hemorrhage: ('liver', np.float64(0.3))
Episode Reward: -27.935346 | Episode Length: 36 | Episode Outcome: failed to advance | Hemorrhage: ('liver', np.float64(0.3))
Episode Reward: -16.261523 | Episode Length: 21 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(1.0))
Episode Reward: -10.946486 | Episode Length: 8 | Episode Outcome: failed to advance | Hemorrhage: ('liver', np.float64(0.3))
Episode Reward: -32.553742 | Episode Length: 50 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(0.9))
Episode Reward: -27.531947 | Episode Length: 29 | Episode Outcome: failed to advance | Hemorrhage: ('liver', np.float64(0.4))
Episode Reward: -17.374837 | Episode Length: 21 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(0.9))
Episode Reward: -14.062836 | Episode Length: 14 | Episode Outcome: failed to advance | Hemorrhage: ('liver', np.float64(0.4))
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 32.4         |
|    ep_rew_mean          | -23.3        |
| time/                   |              |
|    fps                  | 1            |
|    iterations           | 18           |
|    time_elapsed         | 7355         |
|    total_timesteps      | 9216         |
| train/                  |              |
|    approx_kl            | 0.0013927296 |
|    clip_fraction        | 0.0363       |
|    clip_range           | 0.1          |
|    entropy_loss         | -7.23        |
|    explained_variance   | 0.0309       |
|    learning_rate        | 0.0001       |
|    loss                 | -0.0811      |
|    n_updates            | 170          |
|    policy_gradient_loss | -0.00616     |
|    std                  | 2.69         |
|    value_loss           | 0.0103       |
------------------------------------------
Episode Reward: -5.956425 | Episode Length: 25 | Episode Outcome: stabilization | Hemorrhage: ('liver', np.float64(0.4))
Episode Reward: -19.737054 | Episode Length: 26 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(1.0))
Episode Reward: -15.555136 | Episode Length: 22 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(0.9))
Episode Reward: -3.333797 | Episode Length: 21 | Episode Outcome: stabilization | Hemorrhage: ('liver', np.float64(0.3))
Episode Reward: -25.087442 | Episode Length: 35 | Episode Outcome: death (HR) | Hemorrhage: ('liver', np.float64(0.3))
Episode Reward: -16.447753 | Episode Length: 28 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(0.9))
Episode Reward: -18.271323 | Episode Length: 27 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(0.9))
Episode Reward: -34.413094 | Episode Length: 53 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(0.9))
Episode Reward: -23.237904 | Episode Length: 33 | Episode Outcome: death (HR) | Hemorrhage: ('liver', np.float64(0.3))
Episode Reward: -16.216045 | Episode Length: 22 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(1.0))
Episode Reward: -17.691022 | Episode Length: 21 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(0.9))
Episode Reward: -33.884235 | Episode Length: 55 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(0.9))
Episode Reward: -15.88157 | Episode Length: 21 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(0.9))
Episode Reward: -19.129489 | Episode Length: 23 | Episode Outcome: failed to advance | Hemorrhage: ('liver', np.float64(0.3))
Episode Reward: -39.243004 | Episode Length: 62 | Episode Outcome: truncated | Hemorrhage: ('liver', np.float64(0.2))
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 32.5         |
|    ep_rew_mean          | -22.9        |
| time/                   |              |
|    fps                  | 1            |
|    iterations           | 19           |
|    time_elapsed         | 7690         |
|    total_timesteps      | 9728         |
| train/                  |              |
|    approx_kl            | 0.0026993675 |
|    clip_fraction        | 0.0809       |
|    clip_range           | 0.1          |
|    entropy_loss         | -7.23        |
|    explained_variance   | -0.00647     |
|    learning_rate        | 0.0001       |
|    loss                 | -0.0914      |
|    n_updates            | 180          |
|    policy_gradient_loss | -0.00764     |
|    std                  | 2.69         |
|    value_loss           | 0.0246       |
------------------------------------------
Episode Reward: -31.847553 | Episode Length: 50 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(1.0))
Episode Reward: -15.637996 | Episode Length: 17 | Episode Outcome: failed to advance | Hemorrhage: ('liver', np.float64(0.3))
Episode Reward: -23.451951 | Episode Length: 37 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(1.0))
Episode Reward: -33.066376 | Episode Length: 62 | Episode Outcome: truncated | Hemorrhage: ('spleen', np.float64(1.0))
Episode Reward: -23.25708 | Episode Length: 33 | Episode Outcome: death (HR) | Hemorrhage: ('liver', np.float64(0.2))
Episode Reward: -14.054871 | Episode Length: 21 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(0.9))
Episode Reward: -30.032444 | Episode Length: 46 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(0.9))
Episode Reward: -23.733668 | Episode Length: 38 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(0.9))
Episode Reward: -60.219565 | Episode Length: 62 | Episode Outcome: failed to advance | Hemorrhage: ('liver', np.float64(0.4))
Episode Reward: -37.16051 | Episode Length: 62 | Episode Outcome: truncated | Hemorrhage: ('liver', np.float64(0.3))
Episode Reward: -15.55453 | Episode Length: 21 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(0.9))
Episode Reward: -36.557031 | Episode Length: 62 | Episode Outcome: truncated | Hemorrhage: ('liver', np.float64(0.2))
Eval num_timesteps=10240, episode_reward=-24.50 +/- 13.51
Episode length: 41.00 +/- 19.94
------------------------------------------
| eval/                   |              |
|    mean_ep_length       | 41           |
|    mean_reward          | -24.5        |
| time/                   |              |
|    total_timesteps      | 10240        |
| train/                  |              |
|    approx_kl            | 0.0020005798 |
|    clip_fraction        | 0.035        |
|    clip_range           | 0.1          |
|    entropy_loss         | -7.23        |
|    explained_variance   | -0.131       |
|    learning_rate        | 0.0001       |
|    loss                 | -0.0787      |
|    n_updates            | 190          |
|    policy_gradient_loss | -0.00556     |
|    std                  | 2.69         |
|    value_loss           | 0.0191       |
------------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 34       |
|    ep_rew_mean     | -23.6    |
| time/              |          |
|    fps             | 1        |
|    iterations      | 20       |
|    time_elapsed    | 8394     |
|    total_timesteps | 10240    |
---------------------------------
Episode Reward: -8.670919 | Episode Length: 28 | Episode Outcome: stabilization | Hemorrhage: ('liver', np.float64(0.3))
Episode Reward: -37.778773 | Episode Length: 62 | Episode Outcome: truncated | Hemorrhage: ('spleen', np.float64(0.9))
Episode Reward: -21.268605 | Episode Length: 33 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(1.0))
Episode Reward: -14.438737 | Episode Length: 17 | Episode Outcome: failed to advance | Hemorrhage: ('liver', np.float64(0.3))
Episode Reward: -21.352921 | Episode Length: 29 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(1.0))
Episode Reward: -17.425859 | Episode Length: 29 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(0.9))
Episode Reward: -13.999706 | Episode Length: 21 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(1.0))
Episode Reward: -18.267901 | Episode Length: 22 | Episode Outcome: failed to advance | Hemorrhage: ('liver', np.float64(0.3))
Episode Reward: -34.766859 | Episode Length: 62 | Episode Outcome: truncated | Hemorrhage: ('liver', np.float64(0.2))
Episode Reward: -41.947598 | Episode Length: 62 | Episode Outcome: truncated | Hemorrhage: ('liver', np.float64(0.3))
Episode Reward: -25.052095 | Episode Length: 41 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(1.0))
Episode Reward: -35.575503 | Episode Length: 54 | Episode Outcome: failed to advance | Hemorrhage: ('liver', np.float64(0.3))
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 34.3        |
|    ep_rew_mean          | -23.4       |
| time/                   |             |
|    fps                  | 1           |
|    iterations           | 21          |
|    time_elapsed         | 8694        |
|    total_timesteps      | 10752       |
| train/                  |             |
|    approx_kl            | 0.002653061 |
|    clip_fraction        | 0.0572      |
|    clip_range           | 0.1         |
|    entropy_loss         | -7.23       |
|    explained_variance   | -0.536      |
|    learning_rate        | 0.0001      |
|    loss                 | -0.0842     |
|    n_updates            | 200         |
|    policy_gradient_loss | -0.0083     |
|    std                  | 2.7         |
|    value_loss           | 0.0151      |
-----------------------------------------
Episode Reward: -16.507113 | Episode Length: 21 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(1.0))
Episode Reward: -37.456175 | Episode Length: 62 | Episode Outcome: truncated | Hemorrhage: ('liver', np.float64(0.2))
Episode Reward: -14.189638 | Episode Length: 22 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(0.9))
