Using cpu device
[34m[1mwandb[0m: [33mWARNING[0m Found log directory outside of given root_logdir, dropping given root_logdir for event file in C:\Users\michellexu\Pulse\engine\src\python\pulse\rl-hemorrhage-resuscitation\ppo_wandb_logs\ppo_wandb_6
Logging to C:\Users\michellexu\Pulse\engine\src\python\pulse\rl-hemorrhage-resuscitation\ppo_wandb_logs\ppo_wandb_6
Episode Reward: -18.113266 | Episode Length: 21 | Episode Outcome: death (HR) | Hemorrhage: ('liver', np.float64(0.15))
Episode Reward: -19.966954 | Episode Length: 21 | Episode Outcome: death (HR) | Hemorrhage: ('liver', np.float64(0.1))
Episode Reward: -26.027902 | Episode Length: 29 | Episode Outcome: death (HR) | Hemorrhage: ('liver', np.float64(0.15))
Episode Reward: -25.789241 | Episode Length: 31 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(0.7))
Episode Reward: -21.18055 | Episode Length: 23 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(0.7))
Episode Reward: -20.891813 | Episode Length: 24 | Episode Outcome: death (HR) | Hemorrhage: ('liver', np.float64(0.1))
Episode Reward: -21.768654 | Episode Length: 21 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(0.5))
Episode Reward: -20.204335 | Episode Length: 21 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(0.6))
Episode Reward: -19.201747 | Episode Length: 23 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(0.5))
Episode Reward: -16.996882 | Episode Length: 22 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(0.5))
Episode Reward: -21.065157 | Episode Length: 21 | Episode Outcome: death (HR) | Hemorrhage: ('liver', np.float64(0.15))
Episode Reward: -21.482275 | Episode Length: 21 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(0.6))
Episode Reward: -47.540685 | Episode Length: 56 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(0.7))
Episode Reward: -34.114759 | Episode Length: 41 | Episode Outcome: death (HR) | Hemorrhage: ('liver', np.float64(0.15))
Episode Reward: -18.918798 | Episode Length: 23 | Episode Outcome: death (HR) | Hemorrhage: ('liver', np.float64(0.1))
Episode Reward: -21.561482 | Episode Length: 21 | Episode Outcome: death (HR) | Hemorrhage: ('liver', np.float64(0.15))
Episode Reward: -21.451023 | Episode Length: 22 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(0.8))
Episode Reward: -21.285141 | Episode Length: 21 | Episode Outcome: death (HR) | Hemorrhage: ('liver', np.float64(0.1))
Episode Reward: -26.517381 | Episode Length: 27 | Episode Outcome: death (HR) | Hemorrhage: ('liver', np.float64(0.1))
Episode Reward: -19.706501 | Episode Length: 27 | Episode Outcome: death (HR) | Hemorrhage: ('liver', np.float64(0.1))
Episode Reward: -32.24254 | Episode Length: 35 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(0.8))
Episode Reward: -20.964664 | Episode Length: 29 | Episode Outcome: death (HR) | Hemorrhage: ('liver', np.float64(0.1))
Episode Reward: -19.557276 | Episode Length: 21 | Episode Outcome: death (HR) | Hemorrhage: ('liver', np.float64(0.15))
Episode Reward: -20.909843 | Episode Length: 21 | Episode Outcome: death (HR) | Hemorrhage: ('liver', np.float64(0.15))
Episode Reward: -8.040363 | Episode Length: 21 | Episode Outcome: stabilization | Hemorrhage: ('liver', np.float64(0.15))
Episode Reward: -31.613735 | Episode Length: 45 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(0.5))
Episode Reward: -28.603131 | Episode Length: 33 | Episode Outcome: death (HR) | Hemorrhage: ('liver', np.float64(0.15))
Episode Reward: -20.488569 | Episode Length: 23 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(0.7))
Eval num_timesteps=6144, episode_reward=nan +/- nan
Episode length: 16.80 +/- 5.71
-------------------------------------------
| eval/                   |               |
|    mean_ep_length       | 16.8          |
|    mean_reward          | nan           |
| time/                   |               |
|    total_timesteps      | 6144          |
| train/                  |               |
|    approx_kl            | 0.00069694396 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -7.26         |
|    explained_variance   | -0.0945       |
|    learning_rate        | 0.0001        |
|    loss                 | 0.0956        |
|    n_updates            | 50            |
|    policy_gradient_loss | -0.00265      |
|    std                  | 2.72          |
|    value_loss           | 0.257         |
-------------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 27       |
|    ep_rew_mean     | -22.4    |
| time/              |          |
|    fps             | 1        |
|    iterations      | 6        |
|    time_elapsed    | 4190     |
|    total_timesteps | 6144     |
---------------------------------
Episode Reward: -20.032317 | Episode Length: 26 | Episode Outcome: death (HR) | Hemorrhage: ('liver', np.float64(0.1))
Episode Reward: -16.389376 | Episode Length: 21 | Episode Outcome: death (HR) | Hemorrhage: ('liver', np.float64(0.1))
Episode Reward: -27.177453 | Episode Length: 35 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(0.8))
Episode Reward: -22.322814 | Episode Length: 26 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(0.7))
Episode Reward: -22.519378 | Episode Length: 24 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(0.7))
Episode Reward: -21.766934 | Episode Length: 26 | Episode Outcome: death (HR) | Hemorrhage: ('liver', np.float64(0.1))
Episode Reward: -29.725712 | Episode Length: 41 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(0.8))
Episode Reward: -18.853108 | Episode Length: 21 | Episode Outcome: death (HR) | Hemorrhage: ('liver', np.float64(0.1))
Episode Reward: -21.889467 | Episode Length: 26 | Episode Outcome: death (HR) | Hemorrhage: ('liver', np.float64(0.15))
Episode Reward: -46.434589 | Episode Length: 51 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(0.7))
Episode Reward: -19.054594 | Episode Length: 21 | Episode Outcome: death (HR) | Hemorrhage: ('liver', np.float64(0.15))
Episode Reward: -5.996306 | Episode Length: 21 | Episode Outcome: stabilization | Hemorrhage: ('spleen', np.float64(0.8))
Episode Reward: -25.749719 | Episode Length: 28 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(0.6))
Episode Reward: -16.411577 | Episode Length: 22 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(0.6))
Episode Reward: -20.533613 | Episode Length: 23 | Episode Outcome: death (HR) | Hemorrhage: ('liver', np.float64(0.1))
Episode Reward: -19.062565 | Episode Length: 21 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(0.5))
Episode Reward: -19.670778 | Episode Length: 25 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(0.6))
Episode Reward: -17.249672 | Episode Length: 23 | Episode Outcome: death (HR) | Hemorrhage: ('liver', np.float64(0.1))
Episode Reward: -19.983138 | Episode Length: 23 | Episode Outcome: death (HR) | Hemorrhage: ('liver', np.float64(0.1))
Episode Reward: -21.337029 | Episode Length: 23 | Episode Outcome: death (HR) | Hemorrhage: ('liver', np.float64(0.1))
Episode Reward: -26.316817 | Episode Length: 35 | Episode Outcome: death (HR) | Hemorrhage: ('liver', np.float64(0.15))
Episode Reward: -19.849673 | Episode Length: 21 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(0.5))
Episode Reward: -29.794575 | Episode Length: 38 | Episode Outcome: death (HR) | Hemorrhage: ('liver', np.float64(0.15))
Episode Reward: -35.912919 | Episode Length: 38 | Episode Outcome: death (HR) | Hemorrhage: ('liver', np.float64(0.15))
Episode Reward: -19.141682 | Episode Length: 21 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(0.6))
Episode Reward: -22.934511 | Episode Length: 30 | Episode Outcome: death (HR) | Hemorrhage: ('liver', np.float64(0.1))
Episode Reward: -17.552659 | Episode Length: 21 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(0.5))
Episode Reward: -16.420225 | Episode Length: 21 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(0.6))
Episode Reward: -17.698405 | Episode Length: 22 | Episode Outcome: death (HR) | Hemorrhage: ('liver', np.float64(0.15))
Episode Reward: -19.627059 | Episode Length: 21 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(0.7))
Episode Reward: -27.064364 | Episode Length: 32 | Episode Outcome: death (HR) | Hemorrhage: ('liver', np.float64(0.1))
Episode Reward: -19.796936 | Episode Length: 21 | Episode Outcome: death (HR) | Hemorrhage: ('liver', np.float64(0.1))
Episode Reward: -18.524904 | Episode Length: 21 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(0.6))
Episode Reward: -19.877652 | Episode Length: 21 | Episode Outcome: death (HR) | Hemorrhage: ('liver', np.float64(0.15))
Episode Reward: -28.019258 | Episode Length: 34 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(0.7))
Episode Reward: -33.459934 | Episode Length: 45 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(0.8))
Episode Reward: -20.096088 | Episode Length: 21 | Episode Outcome: death (HR) | Hemorrhage: ('liver', np.float64(0.1))
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 27.3          |
|    ep_rew_mean          | -23.1         |
| time/                   |               |
|    fps                  | 1             |
|    iterations           | 7             |
|    time_elapsed         | 4771          |
|    total_timesteps      | 7168          |
| train/                  |               |
|    approx_kl            | 0.00024565688 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -7.26         |
|    explained_variance   | 0.0886        |
|    learning_rate        | 0.0001        |
|    loss                 | 0.0982        |
|    n_updates            | 60            |
|    policy_gradient_loss | -0.00136      |
|    std                  | 2.72          |
|    value_loss           | 0.229         |
-------------------------------------------
Episode Reward: -18.6254 | Episode Length: 21 | Episode Outcome: death (HR) | Hemorrhage: ('liver', np.float64(0.1))
Episode Reward: -23.726005 | Episode Length: 26 | Episode Outcome: death (HR) | Hemorrhage: ('liver', np.float64(0.15))
Episode Reward: -27.199041 | Episode Length: 30 | Episode Outcome: death (HR) | Hemorrhage: ('liver', np.float64(0.1))
Episode Reward: -29.73725 | Episode Length: 33 | Episode Outcome: death (HR) | Hemorrhage: ('liver', np.float64(0.15))
Episode Reward: -23.845785 | Episode Length: 27 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(0.6))
Episode Reward: -28.082049 | Episode Length: 37 | Episode Outcome: death (HR) | Hemorrhage: ('liver', np.float64(0.1))
Episode Reward: -35.672663 | Episode Length: 43 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(0.7))
Episode Reward: -16.019313 | Episode Length: 21 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(0.6))
Episode Reward: -25.893266 | Episode Length: 38 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(0.6))
Episode Reward: -26.241308 | Episode Length: 35 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(0.7))
Episode Reward: -27.375126 | Episode Length: 35 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(0.5))
Episode Reward: -32.607909 | Episode Length: 40 | Episode Outcome: death (HR) | Hemorrhage: ('liver', np.float64(0.15))
Episode Reward: -26.229007 | Episode Length: 33 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(0.8))
Episode Reward: -4.465937 | Episode Length: 21 | Episode Outcome: stabilization | Hemorrhage: ('liver', np.float64(0.1))
Episode Reward: -18.932438 | Episode Length: 23 | Episode Outcome: death (HR) | Hemorrhage: ('liver', np.float64(0.1))
Episode Reward: -29.460322 | Episode Length: 33 | Episode Outcome: death (HR) | Hemorrhage: ('liver', np.float64(0.15))
Episode Reward: -18.594224 | Episode Length: 23 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(0.5))
Episode Reward: -20.820379 | Episode Length: 22 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(0.6))
Episode Reward: -24.38581 | Episode Length: 27 | Episode Outcome: death (HR) | Hemorrhage: ('liver', np.float64(0.1))
Episode Reward: -33.098527 | Episode Length: 43 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(0.8))
Episode Reward: -23.935925 | Episode Length: 28 | Episode Outcome: death (HR) | Hemorrhage: ('liver', np.float64(0.15))
Episode Reward: -27.789312 | Episode Length: 33 | Episode Outcome: death (HR) | Hemorrhage: ('liver', np.float64(0.1))
Episode Reward: -22.991648 | Episode Length: 25 | Episode Outcome: death (HR) | Hemorrhage: ('liver', np.float64(0.15))
Episode Reward: -20.09516 | Episode Length: 21 | Episode Outcome: death (HR) | Hemorrhage: ('liver', np.float64(0.1))
Episode Reward: -19.266236 | Episode Length: 21 | Episode Outcome: death (HR) | Hemorrhage: ('liver', np.float64(0.15))
Episode Reward: -30.470455 | Episode Length: 37 | Episode Outcome: death (HR) | Hemorrhage: ('liver', np.float64(0.15))
Episode Reward: -25.677106 | Episode Length: 28 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(0.6))
Episode Reward: -21.215239 | Episode Length: 21 | Episode Outcome: death (HR) | Hemorrhage: ('liver', np.float64(0.1))
Episode Reward: -17.13538 | Episode Length: 21 | Episode Outcome: death (HR) | Hemorrhage: ('liver', np.float64(0.1))
Episode Reward: -31.501929 | Episode Length: 35 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(0.7))
Episode Reward: -20.04611 | Episode Length: 21 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(0.6))
Episode Reward: -18.839665 | Episode Length: 22 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(0.6))
Episode Reward: -19.974844 | Episode Length: 21 | Episode Outcome: death (HR) | Hemorrhage: ('liver', np.float64(0.1))
Episode Reward: -17.454804 | Episode Length: 21 | Episode Outcome: death (HR) | Hemorrhage: ('liver', np.float64(0.1))
Episode Reward: -26.02175 | Episode Length: 34 | Episode Outcome: death (HR) | Hemorrhage: ('liver', np.float64(0.15))
Episode Reward: -27.230555 | Episode Length: 34 | Episode Outcome: death (HR) | Hemorrhage: ('liver', np.float64(0.15))
Episode Reward: -22.655911 | Episode Length: 21 | Episode Outcome: death (HR) | Hemorrhage: ('liver', np.float64(0.1))
Eval num_timesteps=8192, episode_reward=nan +/- nan
Episode length: 23.20 +/- 6.24
------------------------------------------
| eval/                   |              |
|    mean_ep_length       | 23.2         |
|    mean_reward          | nan          |
| time/                   |              |
|    total_timesteps      | 8192         |
| train/                  |              |
|    approx_kl            | 0.0002161194 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -7.26        |
|    explained_variance   | 0.0534       |
|    learning_rate        | 0.0001       |
|    loss                 | 0.0613       |
|    n_updates            | 70           |
|    policy_gradient_loss | -0.000948    |
|    std                  | 2.72         |
|    value_loss           | 0.165        |
------------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 27.5     |
|    ep_rew_mean     | -23.2    |
| time/              |          |
|    fps             | 1        |
|    iterations      | 8        |
|    time_elapsed    | 5616     |
|    total_timesteps | 8192     |
---------------------------------
Episode Reward: -29.487107 | Episode Length: 36 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(0.5))
Episode Reward: -20.451392 | Episode Length: 26 | Episode Outcome: death (HR) | Hemorrhage: ('liver', np.float64(0.1))
Episode Reward: -16.265531 | Episode Length: 21 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(0.5))
Episode Reward: -27.53636 | Episode Length: 28 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(0.8))
Episode Reward: -19.328211 | Episode Length: 21 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(0.5))
Episode Reward: -16.784025 | Episode Length: 22 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(0.8))
Episode Reward: -26.453125 | Episode Length: 32 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(0.8))
Episode Reward: -26.762676 | Episode Length: 35 | Episode Outcome: death (HR) | Hemorrhage: ('liver', np.float64(0.15))
Episode Reward: -19.460946 | Episode Length: 24 | Episode Outcome: death (HR) | Hemorrhage: ('liver', np.float64(0.1))
Episode Reward: -21.090518 | Episode Length: 21 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(0.6))
Episode Reward: -18.438081 | Episode Length: 23 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(0.7))
Episode Reward: -31.171979 | Episode Length: 38 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(0.8))
Episode Reward: -18.266417 | Episode Length: 21 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(0.8))
Episode Reward: -20.048847 | Episode Length: 21 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(0.7))
Episode Reward: -21.478869 | Episode Length: 28 | Episode Outcome: death (HR) | Hemorrhage: ('liver', np.float64(0.15))
Episode Reward: -14.556533 | Episode Length: 30 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(0.8))
Episode Reward: -21.834519 | Episode Length: 28 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(0.6))
Episode Reward: -27.637801 | Episode Length: 33 | Episode Outcome: death (HR) | Hemorrhage: ('liver', np.float64(0.1))
Episode Reward: -22.978492 | Episode Length: 27 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(0.6))
Episode Reward: -25.292126 | Episode Length: 28 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(0.7))
Episode Reward: -18.052466 | Episode Length: 22 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(0.6))
Episode Reward: -21.606864 | Episode Length: 26 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(0.8))
Episode Reward: -43.163929 | Episode Length: 49 | Episode Outcome: death (HR) | Hemorrhage: ('liver', np.float64(0.15))
Episode Reward: -20.610376 | Episode Length: 21 | Episode Outcome: death (HR) | Hemorrhage: ('liver', np.float64(0.1))
Episode Reward: -17.0028 | Episode Length: 21 | Episode Outcome: death (HR) | Hemorrhage: ('liver', np.float64(0.1))
Episode Reward: -24.238995 | Episode Length: 31 | Episode Outcome: death (HR) | Hemorrhage: ('liver', np.float64(0.1))
Episode Reward: -19.609593 | Episode Length: 22 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(0.6))
Episode Reward: -20.759557 | Episode Length: 21 | Episode Outcome: death (HR) | Hemorrhage: ('liver', np.float64(0.1))
Episode Reward: -16.188101 | Episode Length: 25 | Episode Outcome: death (HR) | Hemorrhage: ('liver', np.float64(0.1))
Episode Reward: -36.154096 | Episode Length: 43 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(0.8))
Episode Reward: -32.229539 | Episode Length: 38 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(0.8))
Episode Reward: -18.104376 | Episode Length: 21 | Episode Outcome: death (HR) | Hemorrhage: ('liver', np.float64(0.1))
Episode Reward: -20.822086 | Episode Length: 24 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(0.7))
Episode Reward: -22.32811 | Episode Length: 25 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(0.8))
Episode Reward: -18.465841 | Episode Length: 21 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(0.7))
Episode Reward: -24.625217 | Episode Length: 32 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(0.5))
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 27.3         |
|    ep_rew_mean          | -22.8        |
| time/                   |              |
|    fps                  | 1            |
|    iterations           | 9            |
|    time_elapsed         | 6171         |
|    total_timesteps      | 9216         |
| train/                  |              |
|    approx_kl            | 0.0023518018 |
|    clip_fraction        | 0.00225      |
|    clip_range           | 0.2          |
|    entropy_loss         | -7.26        |
|    explained_variance   | 0.307        |
|    learning_rate        | 0.0001       |
|    loss                 | 0.0162       |
|    n_updates            | 80           |
|    policy_gradient_loss | -0.00563     |
|    std                  | 2.72         |
|    value_loss           | 0.108        |
------------------------------------------
Episode Reward: -23.805127 | Episode Length: 30 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(0.7))
Episode Reward: -19.463157 | Episode Length: 23 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(0.6))
Episode Reward: -21.929893 | Episode Length: 29 | Episode Outcome: death (HR) | Hemorrhage: ('liver', np.float64(0.1))
Episode Reward: -20.661506 | Episode Length: 26 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(0.7))
Episode Reward: -21.922559 | Episode Length: 23 | Episode Outcome: death (HR) | Hemorrhage: ('liver', np.float64(0.1))
Episode Reward: -21.239169 | Episode Length: 24 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(0.7))
Episode Reward: -51.285527 | Episode Length: 62 | Episode Outcome: truncated | Hemorrhage: ('liver', np.float64(0.15))
Episode Reward: -20.44742 | Episode Length: 21 | Episode Outcome: death (HR) | Hemorrhage: ('liver', np.float64(0.1))
Episode Reward: -19.514216 | Episode Length: 21 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(0.7))
Episode Reward: -17.479492 | Episode Length: 26 | Episode Outcome: death (HR) | Hemorrhage: ('liver', np.float64(0.1))
Episode Reward: -19.864937 | Episode Length: 21 | Episode Outcome: death (HR) | Hemorrhage: ('liver', np.float64(0.1))
Episode Reward: -35.277396 | Episode Length: 43 | Episode Outcome: death (HR) | Hemorrhage: ('liver', np.float64(0.15))
Episode Reward: -19.507928 | Episode Length: 21 | Episode Outcome: death (HR) | Hemorrhage: ('liver', np.float64(0.1))
Episode Reward: -18.144954 | Episode Length: 22 | Episode Outcome: death (HR) | Hemorrhage: ('liver', np.float64(0.1))
Episode Reward: -22.152141 | Episode Length: 26 | Episode Outcome: death (HR) | Hemorrhage: ('liver', np.float64(0.1))
Episode Reward: -4.665714 | Episode Length: 21 | Episode Outcome: stabilization | Hemorrhage: ('spleen', np.float64(0.7))
Episode Reward: -19.824046 | Episode Length: 21 | Episode Outcome: death (HR) | Hemorrhage: ('liver', np.float64(0.1))
Episode Reward: -18.45793 | Episode Length: 21 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(0.6))
Episode Reward: -20.600097 | Episode Length: 23 | Episode Outcome: death (HR) | Hemorrhage: ('liver', np.float64(0.15))
Episode Reward: -30.705258 | Episode Length: 36 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(0.6))
Episode Reward: -23.276719 | Episode Length: 30 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(0.7))
Episode Reward: -17.39135 | Episode Length: 21 | Episode Outcome: death (HR) | Hemorrhage: ('liver', np.float64(0.1))
Episode Reward: -15.358209 | Episode Length: 25 | Episode Outcome: death (HR) | Hemorrhage: ('liver', np.float64(0.1))
Episode Reward: -31.901656 | Episode Length: 42 | Episode Outcome: death (HR) | Hemorrhage: ('liver', np.float64(0.15))
Episode Reward: -32.063568 | Episode Length: 44 | Episode Outcome: death (HR) | Hemorrhage: ('liver', np.float64(0.15))
Episode Reward: -3.16216 | Episode Length: 21 | Episode Outcome: stabilization | Hemorrhage: ('spleen', np.float64(0.6))
Episode Reward: -25.750015 | Episode Length: 29 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(0.6))
Episode Reward: -18.426126 | Episode Length: 21 | Episode Outcome: death (HR) | Hemorrhage: ('liver', np.float64(0.15))
Episode Reward: -24.804665 | Episode Length: 32 | Episode Outcome: death (HR) | Hemorrhage: ('liver', np.float64(0.1))
Episode Reward: -28.215478 | Episode Length: 33 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(0.7))
Episode Reward: -37.939876 | Episode Length: 57 | Episode Outcome: death (HR) | Hemorrhage: ('liver', np.float64(0.15))
Episode Reward: -20.459956 | Episode Length: 33 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(0.7))
Episode Reward: -26.566236 | Episode Length: 32 | Episode Outcome: death (HR) | Hemorrhage: ('liver', np.float64(0.1))
Episode Reward: -20.20411 | Episode Length: 21 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(0.8))
Eval num_timesteps=10240, episode_reward=nan +/- nan
Episode length: 19.40 +/- 9.09
-------------------------------------------
| eval/                   |               |
|    mean_ep_length       | 19.4          |
|    mean_reward          | nan           |
| time/                   |               |
|    total_timesteps      | 10240         |
| train/                  |               |
|    approx_kl            | 0.00087972195 |
|    clip_fraction        | 9.77e-05      |
|    clip_range           | 0.2           |
|    entropy_loss         | -7.26         |
|    explained_variance   | 0.254         |
|    learning_rate        | 0.0001        |
|    loss                 | 0.0182        |
|    n_updates            | 90            |
|    policy_gradient_loss | -0.00196      |
|    std                  | 2.72          |
|    value_loss           | 0.091         |
-------------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 28       |
|    ep_rew_mean     | -22.9    |
| time/              |          |
|    fps             | 1        |
|    iterations      | 10       |
|    time_elapsed    | 6979     |
|    total_timesteps | 10240    |
---------------------------------
Episode Reward: -23.925877 | Episode Length: 28 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(0.7))
Episode Reward: -21.776177 | Episode Length: 26 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(0.6))
Episode Reward: -37.048629 | Episode Length: 42 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(0.8))
Episode Reward: -32.725452 | Episode Length: 41 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(0.7))
Episode Reward: -19.70284 | Episode Length: 21 | Episode Outcome: death (HR) | Hemorrhage: ('liver', np.float64(0.1))
Episode Reward: -23.975803 | Episode Length: 25 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(0.8))
Episode Reward: -39.956449 | Episode Length: 57 | Episode Outcome: death (HR) | Hemorrhage: ('liver', np.float64(0.15))
Episode Reward: -22.967942 | Episode Length: 21 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(0.7))
Episode Reward: -21.80363 | Episode Length: 23 | Episode Outcome: death (HR) | Hemorrhage: ('liver', np.float64(0.1))
Episode Reward: -23.952878 | Episode Length: 27 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(0.5))
Episode Reward: -37.849887 | Episode Length: 51 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(0.8))
Episode Reward: -20.9575 | Episode Length: 27 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(0.6))
Episode Reward: -21.372758 | Episode Length: 21 | Episode Outcome: death (HR) | Hemorrhage: ('liver', np.float64(0.1))
Episode Reward: -18.71987 | Episode Length: 21 | Episode Outcome: death (HR) | Hemorrhage: ('liver', np.float64(0.15))
Episode Reward: -25.431539 | Episode Length: 29 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(0.7))
Episode Reward: -20.508833 | Episode Length: 23 | Episode Outcome: death (HR) | Hemorrhage: ('liver', np.float64(0.15))
Episode Reward: -19.251426 | Episode Length: 21 | Episode Outcome: death (HR) | Hemorrhage: ('liver', np.float64(0.1))
Episode Reward: -18.296657 | Episode Length: 21 | Episode Outcome: death (HR) | Hemorrhage: ('liver', np.float64(0.15))
Episode Reward: -24.574835 | Episode Length: 28 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(0.6))
Episode Reward: -48.563693 | Episode Length: 55 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(0.8))
Episode Reward: -19.591194 | Episode Length: 21 | Episode Outcome: death (HR) | Hemorrhage: ('spleen', np.float64(0.6))
